RideID,PersonID,RideTypeID,Date,BikeID,Dist,Time,Ascent,E1,E2,E3,E4,MaxHR,AvHR,AvCad,MaxCad,State,Country,Notes,Gen_Notes,s_ColLineage,s_Generation,s_GUID,s_Lineage
-1343237155,1,11,15/07/2008 0:00,1211585489,18.2,1899-12-30 00:39:01,70,1899-12-30 00:20:35,1899-12-30 00:04:15,1899-12-30 00:00:00,1899-12-30 00:00:00,161,128,,,South Australia,Australia,Priory-OldBelair-Duthy-Parklands-EL,0,,0,,
-876557350,1,1,15/07/2008 0:00,254636362,63.1,1899-12-30 02:25:35,900,1899-12-30 00:35:25,1899-12-30 00:22:55,1899-12-30 00:16:30,1899-12-30 00:00:50,180,130,79,114,South Australia,Australia,Priory-Belair-Unley-BMCR-Unley-Cross-Portrush-Greenhill-Glynburn-Morialta5-Ashton-Summit-UpperSturt-Priory,0,,0,,
1216335454,2,1,15/07/2008 0:00,31,43.12,1899-12-30 01:44:27,0,1899-12-30 00:16:00,1899-12-30 01:04:07,1899-12-30 00:12:09,1899-12-30 00:00:00,,155,0,0,South Australia,Australia,belair-mobil unley-cross rd-portrush rd-greenhill rd-glynburn rd-norton summit-lofty-crafers-priory.,0,,0,,
1747522492,2,1,16/07/2008 0:00,31,44.18,1899-12-30 01:21:50,0,1899-12-30 00:28:00,1899-12-30 00:47:00,1899-12-30 00:00:03,1899-12-30 00:00:00,,140,0,0,South Australia,Australia,priory-fmc.fmc-south rd-sturt rd-jetty rd-brighton-glenelg-anzac highway-cross rd-unley rd-new belair rd-belair.,0,,0,,
1329905048,1,1,17/07/2008 0:00,254636362,27.9,1899-12-30 01:14:58,590,1899-12-30 00:13:10,1899-12-30 00:14:05,1899-12-30 00:12:35,1899-12-30 00:00:20,182,126,69,99,South Australia,Australia,Priory-BelairGate-QueenJubilee-BelairNWGate-PoleRdGate-EasternGate-Priory,0,,0,,
1217408443,1,11,21/07/2008 0:00,1211585489,37.8,1899-12-30 01:59:35,560,1899-12-30 00:29:15,1899-12-30 00:03:05,1899-12-30 00:00:00,1899-12-30 00:00:00,159,117,,,South Australia,Australia,Priory-OldBelair-Duthy-Parklands-EL.EL-Parklands-Duthy-Belair-Priory,0,,0,,
1378749408,1,1,22/07/2008 0:00,254636362,69.2,1899-12-30 02:47:50,653,1899-12-30 00:42:00,1899-12-30 00:33:35,1899-12-30 00:08:45,1899-12-30 00:01:35,183,130,80,126,South Australia,Australia,Priory-OldBelair-Duthy-Parklands-EL.EL-Parklands-Duthy-Cross-Glenelg-Seacliff-FlindersBikePath-Belair-Priory,0,,0,,
831948663,1,1,24/07/2008 0:00,254636362,42.2,1899-12-30 01:50:45,704,1899-12-30 00:40:35,1899-12-30 00:16:15,1899-12-30 00:00:05,1899-12-30 00:00:00,168,126,75,110,South Australia,Australia,Priory-OldBelair-Duthy-Parklands-EL.EL-Parklands-Duthy-Cross-Freeway-UpperSturt-Priory,0,,0,,
1217455767,2,1,24/07/2008 0:00,31,40,1899-12-30 01:55:00,0,,,,,,0,0,0,South Australia,Australia,priory-fmc.fmc-south rd-daws rd-goodwood rd-cross rd-mobil unley. Cross rd-old freeway-crafers-priory.,0,,0,,
-1075136020,1,11,25/07/2008 0:00,1211585489,35,1899-12-30 01:44:45,414,1899-12-30 00:30:30,1899-12-30 00:03:20,1899-12-30 00:00:00,1899-12-30 00:00:00,152,118,,,South Australia,Australia,Priory-OldBelair-Duthy-Parklands-EL.EL-Parklands-Duthy-Belair-Mulga,0,,0,,
2118956669,1,11,28/07/2008 0:00,1211585489,38.3,1899-12-30 01:57:55,613,1899-12-30 00:45:00,1899-12-30 00:26:45,1899-12-30 00:04:05,1899-12-30 00:02:50,183,134,,,South Australia,Australia,Priory-OldBelair-Duthy-Parklands-EL.EL-Parklands-Duthy-Belair-Priory,0,,0,,
229663226,1,11,29/07/2008 0:00,1211585489,18.1,1899-12-30 00:38:31,70,1899-12-30 00:15:20,1899-12-30 00:11:00,1899-12-30 00:00:00,1899-12-30 00:00:00,164,133,,,South Australia,Australia,Priory-OldBelair-Duthy-Parklands-EL,0,,0,,
-479972724,2,1,30/07/2008 0:00,31,28,1899-12-30 01:35:00,0,1899-12-30 00:10:00,1899-12-30 00:39:00,1899-12-30 00:08:52,1899-12-30 00:00:00,,150,0,0,South Australia,Australia,priory-fmc.fmc-south rd-daws rd-springbank-new belair rd-station exit-belair np-priory,0,,0,,
-58206989,1,11,30/07/2008 0:00,1211585489,36.2,1899-12-30 01:39:10,799,1899-12-30 00:36:00,1899-12-30 00:11:05,1899-12-30 00:00:00,1899-12-30 00:00:00,156,123,68,108,South Australia,Australia,Priory-OldBelair-Duthy-Parklands-EL.MtOsmond-Freeway-UpperSturt-Priory,0,,0,,
1217725023,2,11,31/07/2008 0:00,31,28,1899-12-30 01:17:00,0,1899-12-30 00:30:00,1899-12-30 00:29:00,1899-12-30 00:01:16,1899-12-30 00:00:00,,148,0,0,South Australia,Australia,priory-fmc.fmc-priory,0,,0,,
1221876752,1,11,31/07/2008 0:00,1211585489,17.7,1899-12-30 00:47:14,80,1899-12-30 00:08:55,1899-12-30 00:03:25,1899-12-30 00:00:00,1899-12-30 00:00:00,158,119,,,South Australia,Australia,Priory-OldBelair-Duthy-Parklands-EL,0,,0,,
1275760337,1,11,1/08/2008 0:00,1211585489,17.7,1899-12-30 00:45:12,95,1899-12-30 00:18:35,1899-12-30 00:02:50,1899-12-30 00:00:00,1899-12-30 00:00:00,154,124,,,South Australia,Australia,Priory-OldBelair-Duthy-Parklands-EL,0,,0,,
963305662,1,1,3/08/2008 0:00,254636362,49.8,1899-12-30 02:16:11,1040,1899-12-30 00:39:35,1899-12-30 00:38:40,1899-12-30 00:07:05,1899-12-30 00:00:00,177,134,69,112,South Australia,Australia,Priory-Blackwood-Belair-WaverlyLodge-Picadilly-Bridgewater-Verdun-Beaumonts-TanahMerah-Bridgewater-Aldgate-Stirling-UpperSturt-Priory,0,,0,,
-1830294244,1,11,4/08/2008 0:00,1211585489,37.9,1899-12-30 01:57:24,567,1899-12-30 00:28:50,1899-12-30 00:02:45,1899-12-30 00:00:00,1899-12-30 00:00:00,156,117,,,South Australia,Australia,Priory-OldBelair-Duthy-Parklands-EL.EL-Parklands-Duthy-Belair-Priory,0,,0,,
-322185747,1,1,5/08/2008 0:00,254636362,41.2,1899-12-30 01:48:32,647,1899-12-30 00:29:05,1899-12-30 00:07:25,1899-12-30 00:00:00,1899-12-30 00:00:00,158,118,76,103,South Australia,Australia,Priory-OldBelair-Duthy-Parklands-EL.EL-Parklands-Duthy-Cross-Freeway-UpperSturt-Priory,0,,0,,
1548191914,1,11,6/08/2008 0:00,1211585489,18.6,1899-12-30 00:46:33,80,1899-12-30 00:17:00,1899-12-30 00:02:55,1899-12-30 00:00:00,1899-12-30 00:00:00,135,102,76,106,South Australia,Australia,Priory-OldBelair-Duthy-Parklands-EL,0,,0,,
1713250485,2,11,12/08/2008 0:00,31,28,1899-12-30 01:19:00,0,1899-12-30 00:20:00,1899-12-30 00:36:50,1899-12-30 00:01:01,1899-12-30 00:00:00,,151,0,0,South Australia,Australia,priory-fmc.fmc-priory.,0,,0,,
1218749721,2,1,14/08/2008 0:00,31,,1899-12-30 02:05:00,0,1899-12-30 00:15:00,1899-12-30 01:27:13,1899-12-30 00:15:35,1899-12-30 00:00:00,155,0,0,0,South Australia,Australia,blackwood-fmc.fmc-south rd-daws rd-goodwood rd-cross rd-portrush rd-greenhill-glynburn-kensington-magill-norton summit rd- turned out near blackhill pony club due to fallen tree-coachhouse dr-woodland way-teringie dv-norton summit-woods hill rd-lofty summit-crafers-waverley ridge-priory.,0,,0,,
1219148647,2,1,19/08/2008 0:00,31,,1899-12-30 01:51:50,0,1899-12-30 00:40:00,1899-12-30 00:50:20,1899-12-30 00:22:41,1899-12-30 00:00:00,,159,0,0,South Australia,Australia,fmc-south rd-daws rd-goodwood rd-cross rd-mobil.mobil-cross rd-anzac hwy-henley beach-glenelg-seacliff-fmc.,0,,0,,
1219613076,2,2,21/08/2008 0:00,1742816068,30,1899-12-30 02:20:00,0,1899-12-30 01:00:00,1899-12-30 01:00:00,1899-12-30 00:20:00,1899-12-30 00:00:00,168,145,0,0,South Australia,Australia,priory-belair np fenceline track-road to blackwood-blackwood reserve-sturt gorge-flinders uni track-fmc.fmc-sheps-blackwood-belair np-priory.,0,,0,,
1219872444,2,1,26/08/2008 0:00,31,,1899-12-30 02:39:10,152,1899-12-30 00:26:00,1899-12-30 01:17:00,1899-12-30 00:12:53,1899-12-30 00:00:00,,0,0,0,South Australia,Australia,priory-upper sturt rd-fmc.fmc-south rd-daws rd-winston-goodwood-cross rd-mobil unley. Mobil-cross rd-portrush rd-greenhill-glynburn-parade-penfolds-norton summit-lofty-crafers-waverley ridge-priory.,0,,0,,
-707018269,1,11,1/09/2008 0:00,1211585489,38.2,1899-12-30 02:03:14,584,1899-12-30 00:43:10,1899-12-30 00:20:10,1899-12-30 00:00:00,1899-12-30 00:00:00,157,127,,,South Australia,Australia,Priory-OldBelair-Duthy-Parklands-EL.EL-Parklands-Duthy-Belair-Priory,0,,0,,
1368590056,1,11,2/09/2008 0:00,254636362,17.9,1899-12-30 00:42:11,60,1899-12-30 00:19:01,1899-12-30 00:10:15,1899-12-30 00:02:40,1899-12-30 00:00:00,153,117,,,South Australia,Australia,Priory-OldBelair-Duthy-Parklands-EL,0,,0,,
-1593006391,1,2,4/09/2008 0:00,-1330658665,26,1899-12-30 02:14:10,705,1899-12-30 00:30:30,1899-12-30 00:39:00,1899-12-30 00:05:45,1899-12-30 00:00:00,173,131,,,Tasmania,Australia,Around Launceston. Cliff Grounds Reserves,0,,0,,
844228438,1,2,5/09/2008 0:00,-1330658665,28.6,1899-12-30 02:07:17,575,1899-12-30 00:37:05,1899-12-30 00:46:07,1899-12-30 00:12:45,1899-12-30 00:00:40,183,141,,,Tasmania,Australia,Around Launceston. Silverdome,0,,0,,
364703263,1,2,6/09/2008 0:00,-1330658665,31.3,1899-12-30 02:34:41,630,1899-12-30 00:50:10,1899-12-30 00:32:50,1899-12-30 00:03:25,1899-12-30 00:00:00,169,128,,,Tasmania,Australia,Around Launceston. Silverdome,0,,0,,
-1125796492,1,2,7/09/2008 0:00,-1330658665,23,1899-12-30 02:24:37,640,1899-12-30 00:39:45,1899-12-30 00:16:50,1899-12-30 00:00:35,1899-12-30 00:00:00,169,119,,,Tasmania,Australia,Around Launceston. Cliff Grounds Reserves,0,,0,,
1224497742,1,1,7/09/2008 0:00,254636362,51.5,1899-12-30 02:13:10,825,1899-12-30 00:36:20,1899-12-30 00:04:45,1899-12-30 00:00:00,1899-12-30 00:00:00,153,117,72,105,South Australia,Australia,Priory-OldBelair-Duthy-Parklands-EL.EL-Parklands-Greenhill-Morialta5-WoodsHill-LoftySummit-UpperSturt-Priory,0,,0,,
-1368973979,1,2,8/09/2008 0:00,-1330658665,30,1899-12-30 02:30:00,400,1899-12-30 00:30:00,1899-12-30 00:15:00,1899-12-30 00:05:00,1899-12-30 00:00:00,170,120,,,Tasmania,Australia,Around Hobart. Hobart MTB Park,0,,0,,
1825106114,1,2,9/09/2008 0:00,-1330658665,73.1,1899-12-30 06:19:19,1680,1899-12-30 00:41:15,1899-12-30 00:47:10,1899-12-30 00:16:50,1899-12-30 00:00:00,176,113,,,Tasmania,Australia,Around Hobart. Mt Wellington,0,,0,,
-2031143397,1,2,11/09/2008 0:00,-1330658665,20,1899-12-30 01:30:00,200,1899-12-30 00:15:00,1899-12-30 00:10:00,1899-12-30 00:00:00,1899-12-30 00:00:00,160,110,,,Tasmania,Australia,Around Freycinet. Cape Tourville,0,,0,,
-496450368,1,2,13/09/2008 0:00,-1330658665,28,1899-12-30 02:41:30,538,1899-12-30 00:34:55,1899-12-30 00:16:00,1899-12-30 00:00:00,1899-12-30 00:00:00,162,117,,,Victoria,Australia,Forest MTB Tracks,0,,0,,
1563366849,1,1,16/09/2008 0:00,254636362,56.3,1899-12-30 02:28:25,428,1899-12-30 00:36:40,1899-12-30 00:05:40,1899-12-30 00:00:00,1899-12-30 00:00:00,154,117,,,South Australia,Australia,Priory-OldBelair-Duthy-Parklands-EL.EL-Parklands-Duthy-Cross-Glenelg-Seacliff-FlindersBikePath-BelairGate,0,,0,,
437401838,1,11,17/09/2008 0:00,1211585489,38.3,1899-12-30 02:00:35,637,1899-12-30 00:28:00,1899-12-30 00:10:50,1899-12-30 00:03:55,1899-12-30 00:00:00,177,121,,,South Australia,Australia,Priory-OldBelair-Duthy-Parklands-EL.EL-Parklands-Duthy-Belair-Priory,0,,0,,
165270999,1,1,18/09/2008 0:00,254636362,65.4,1899-12-30 02:39:55,234,1899-12-30 00:24:05,1899-12-30 00:06:15,1899-12-30 00:01:15,1899-12-30 00:00:00,169,116,84,108,South Australia,Australia,Priory-OldBelair-Duthy-Parklands-EL.EL-Parklands-Duthy-Cross-Glenelg-WestBeachRdbt-Glenelg-Seacliff-Seacombe-South-Daws-Goodwood-Cross-Duthy,0,,0,,
-198590260,1,11,19/09/2008 0:00,1211585489,29.8,1899-12-30 01:41:07,350,1899-12-30 00:23:05,1899-12-30 00:01:05,1899-12-30 00:00:00,1899-12-30 00:00:00,156,113,,,South Australia,Australia,Priory-OldBelair-Duthy-Parklands-EL.EL-Parklands-Duthy-Belair,0,,0,,
1223278751,1,1,21/09/2008 0:00,254636362,42.5,1899-12-30 01:43:59,795,1899-12-30 00:29:05,1899-12-30 00:16:40,1899-12-30 00:00:00,1899-12-30 00:00:00,160,124,7,117,South Australia,Australia,Priory-SturtValley-Longwood-PetersCreek-KangarooReef-Hahndorf-Paine-Verdun-Bridgewater-Aldgate-Heather-SturtValley-Priory,0,,0,,
551925236,1,1,23/09/2008 0:00,254636362,62.7,1899-12-30 02:18:00,218,1899-12-30 00:32:10,1899-12-30 00:29:35,1899-12-30 00:04:15,1899-12-30 00:00:00,178,128,83,104,South Australia,Australia,Priory-OldBelair-Duthy-Parklands-EL.EL-Parklands-Duthy-Cross-WestBeachRndbt-Glenelg-Seacliff-Seacombe-South-Daws-Goodwood-Grange,0,,0,,
-489016347,1,11,24/09/2008 0:00,254636362,39.6,1899-12-30 01:44:50,603,1899-12-30 00:20:05,1899-12-30 00:12:45,1899-12-30 00:04:40,1899-12-30 00:00:00,174,122,75,105,South Australia,Australia,Priory-OldBelair-Duthy-Parklands-EL.EL-Parklands-Duthy-Belair-Priory,0,,0,,
1222573236,2,1,25/09/2008 0:00,31,,1899-12-30 02:10:00,0,1899-12-30 00:17:00,1899-12-30 01:24:00,1899-12-30 00:06:48,1899-12-30 00:00:00,,150,0,0,South Australia,Australia,priory-belair np-lathers-new belair rd-mobil unley. Mobil unley-cross rd-anzac-west beach-west beach-glenelg-brighton-seacliff-flinders uni-sheps-belair np-priory.,0,,0,,
-1913795264,1,1,25/09/2008 0:00,254636362,69.8,1899-12-30 03:00:00,669,1899-12-30 00:39:10,1899-12-30 00:21:15,1899-12-30 00:03:05,1899-12-30 00:00:00,173,121,78,106,South Australia,Australia,Priory-OldBelair-Duthy-Parklands-EL.EL-Parklands-Duthy-Cross-Glenelg-WestBeachRndbt-Glenelg-Seacliff-Seacombe-FlindersBikePath-Sheps-Blackwood-BelairPark-Priory,0,,0,,
-2035255954,1,11,26/09/2008 0:00,254636362,39.8,1899-12-30 01:45:50,575,1899-12-30 00:30:40,1899-12-30 00:05:10,1899-12-30 00:00:00,1899-12-30 00:00:00,151,120,71,107,South Australia,Australia,Priory-OldBelair-Duthy-Parklands-EL.EL-Parklands-Duthy-Belair-Priory,0,,0,,
1222727894,2,1,28/09/2008 0:00,31,,1899-12-30 02:04:00,0,1899-12-30 00:43:47,1899-12-30 01:01:09,1899-12-30 00:10:30,1899-12-30 00:00:00,,147,0,0,South Australia,Australia,priory-belair np-station exit-james rd-old belair rd-fullarton-greenhill. Greenhill-backstreets to nortorn summit-church rd-lobethal rd-ashton-stony rise rd-woods hill rd-greenhill rd-bonython rd-picadilly rd-crafers-waverley ridge rd-upper sturt rd-priory.,0,,0,,
-335185833,1,1,28/09/2008 0:00,254636362,51.1,1899-12-30 02:08:37,910,1899-12-30 00:28:00,1899-12-30 00:37:40,1899-12-30 00:06:35,1899-12-30 00:00:00,176,132,72,120,South Australia,Australia,Priory-OldBelair-Fullarton-Cross-Morialta5-Ashton-Picadilly-Stirling-SturtValley-Priory,0,,0,,
738543706,1,11,29/09/2008 0:00,254636362,39.6,1899-12-30 01:43:35,572,1899-12-30 00:23:50,1899-12-30 00:20:10,1899-12-30 00:00:20,1899-12-30 00:00:00,166,122,74,102,South Australia,Australia,Priory-OldBelair-Duthy-Parklands-EL.EL-Parklands-Duthy-Belair-Priory,0,,0,,
1349424083,1,1,30/09/2008 0:00,254636362,67.2,1899-12-30 03:01:40,680,1899-12-30 00:55:00,1899-12-30 00:06:45,1899-12-30 00:00:00,1899-12-30 00:00:00,155,119,77,105,South Australia,Australia,Priory-OldBelair-Duthy-Parklands-EL.EL-Parklands-Duthy-Cross-Glenelg-WestBeachRndbt-Glenelg-Edward-Grange-Belair-Priory,0,,0,,
1223086590,2,1,2/10/2008 0:00,31,,1899-12-30 01:26:56,0,1899-12-30 00:25:00,1899-12-30 01:00:00,1899-12-30 00:01:49,1899-12-30 00:00:00,,147,0,0,South Australia,Australia,unley mobile-cross rd-anzac highway-glenelg-west beach-west beach-glenelg-seacliff-seacombe rd-south rd-daws rd-goodwood rd-cross rd-duthy.,0,,0,,
-1845522920,1,1,2/10/2008 0:00,254636362,56,1899-12-30 01:48:16,175,1899-12-30 00:50:00,1899-12-30 00:28:35,1899-12-30 00:02:50,1899-12-30 00:00:00,173,136,81,101,South Australia,Australia,Philips-deFontenay-LakeBonney-Thiele-Spendiff-LowerWinkie-Philips,0,,0,,
1368754745,1,1,4/10/2008 0:00,1068612946,78.8,1899-12-30 02:47:48,840,1899-12-30 01:08:58,1899-12-30 01:04:00,1899-12-30 00:01:30,1899-12-30 00:00:00,166,139,75,107,South Australia,Australia,Priory-Pole-CherryGardens-Potter-BakersGully-McLarenFlat-PennysHill-Proctor-Enterprise-CurrencyCreek,0,,0,,
1223411516,2,1,7/10/2008 0:00,31,,1899-12-30 02:01:00,0,1899-12-30 00:32:14,1899-12-30 01:25:00,1899-12-30 00:02:46,1899-12-30 00:00:00,,149,0,0,South Australia,Australia,priory-upper sturt rd-blackwood-fmc.fmc-south rd-daws rd-goodwood rd-cross rd-duthy st-greenhill rd.greenhill rd-back streets to magill-nortons summit-lofty-crafers-waverley-priory.,0,,0,,
452850615,1,11,9/10/2008 0:00,1068612946,18.8,1899-12-30 00:39:47,70,1899-12-30 00:10:00,1899-12-30 00:05:15,1899-12-30 00:00:00,1899-12-30 00:00:00,161,122,79,106,South Australia,Australia,Priory-OldBelair-Duthy-Parklands-EL,0,,0,,
-2108014292,1,1,12/10/2008 0:00,1068612946,92.1,1899-12-30 03:47:35,900,1899-12-30 00:55:50,1899-12-30 01:13:45,1899-12-30 00:01:50,1899-12-30 00:00:00,167,132,76,107,Victoria,Australia,HallsGap-LedcourtSchool-RosesGap-MountVictory-HallsGap,0,,0,,
1869282493,1,1,13/10/2008 0:00,1068612946,47,1899-12-30 02:09:35,1005,1899-12-30 00:29:50,1899-12-30 00:46:15,1899-12-30 00:14:00,1899-12-30 00:00:00,173,138,66,94,Victoria,Australia,HallsGap-MtWilliam-HallsGap,0,,0,,
1550007288,1,1,14/10/2008 0:00,1068612946,106.2,1899-12-30 03:46:55,890,1899-12-30 01:21:50,1899-12-30 00:45:35,1899-12-30 00:00:45,1899-12-30 00:00:00,167,130,74,100,Victoria,Australia,Inverloch-TarwinLower-Walkerville-Yanakie-TidalRiver,0,,0,,
-1957537127,1,1,15/10/2008 0:00,1068612946,28.9,1899-12-30 01:20:33,660,1899-12-30 00:27:15,1899-12-30 00:03:35,1899-12-30 00:00:00,1899-12-30 00:00:00,154,116,64,105,Victoria,Australia,TidalRiver-DarbyRiver-MtBishopCarPark-TidalRiver,0,,0,,
-467705114,1,1,16/10/2008 0:00,1068612946,30.1,1899-12-30 01:32:31,595,1899-12-30 00:10:30,1899-12-30 00:00:00,1899-12-30 00:00:00,1899-12-30 00:00:00,144,105,64,102,Victoria,Australia,TidalRiver-DarbyRiver-TidalRiver,0,,0,,
132056687,1,11,20/10/2008 0:00,1068612946,38.7,1899-12-30 01:44:02,562,1899-12-30 00:27:40,1899-12-30 00:14:20,1899-12-30 00:00:00,1899-12-30 00:00:00,163,124,73,106,South Australia,Australia,Priory-OldBelair-Duthy-Parklands-EL.EL-Parklands-Duthy-Belair-Priory,0,,0,,
1668251801,1,2,21/10/2008 0:00,774124285,12.9,1899-12-30 00:54:53,330,1899-12-30 00:16:35,1899-12-30 00:09:25,1899-12-30 00:00:00,1899-12-30 00:00:00,158,126,,,South Australia,Australia,Priory-UpperSturtfp-HawkHill-UpperSturtfp-Priory,0,,0,,
1224921079,1,11,21/10/2008 0:00,1068612946,18.2,1899-12-30 00:41:19,90,1899-12-30 00:10:54,1899-12-30 00:15:55,1899-12-30 00:00:10,1899-12-30 00:00:00,165,135,82,102,South Australia,Australia,Priory-OldBelair-Duthy-Parklands-EL,0,,0,,
1224922076,1,11,22/10/2008 0:00,1068612946,25.4,1899-12-30 01:29:52,495,1899-12-30 00:18:50,1899-12-30 00:08:30,1899-12-30 00:00:00,1899-12-30 00:00:00,156,119,68,92,South Australia,Australia,EL-BMCR-Duthy-Belair-Priory,0,,0,,
181855661,1,1,23/10/2008 0:00,1068612946,70.9,1899-12-30 02:48:50,661,1899-12-30 00:50:50,1899-12-30 00:40:45,1899-12-30 00:07:10,1899-12-30 00:02:40,182,134,78,117,South Australia,Australia,Priory-OldBelair-Duthy-Parklands-EL.EL-Parklands-Duthy-Cross-Glenelg-WestBeachRndbt-Glenelg-Seacliff-Seacombe-FlindersBikePath-Sheps-Blackwood-BelairPark-Priory,0,,0,,
1608800163,1,2,24/10/2008 0:00,774124285,30.8,1899-12-30 01:34:05,267,1899-12-30 00:22:45,1899-12-30 00:08:35,1899-12-30 00:00:00,1899-12-30 00:00:00,158,122,,,South Australia,Australia,Priory-UpperSturtfp-PWT-Parklands-EL.EL-BMCR-Grange,0,,0,,
-73410136,1,2,25/10/2008 0:00,209699517,5.2,1899-12-30 00:25:13,185,1899-12-30 00:08:25,1899-12-30 00:06:45,1899-12-30 00:00:25,1899-12-30 00:00:00,166,132,,,South Australia,Australia,Priory-Cunt-RST-RST-Cunt-Priory,0,,0,,
1225008177,1,2,26/10/2008 0:00,209699517,26,1899-12-30 01:42:43,846,1899-12-30 00:11:10,1899-12-30 00:48:20,1899-12-30 00:38:50,1899-12-30 00:03:25,181,160,,,South Australia,Australia,Mt Torrens Windy Paddock. Last in Vet A (4th).,0,,0,,
1225109046,2,7,26/10/2008 0:00,1742816068,,1899-12-30 02:15:00,0,1899-12-30 00:30:00,1899-12-30 01:06:34,1899-12-30 01:28:00,1899-12-30 00:00:51,,171,0,0,South Australia,Australia,mt torrens windy paddock 4 laps,0,,0,,
674508954,1,2,28/10/2008 0:00,209699517,31.5,1899-12-30 01:57:43,745,1899-12-30 00:35:55,1899-12-30 00:35:10,1899-12-30 00:09:00,1899-12-30 00:00:00,173,137,,,South Australia,Australia,Priory-UpperSturtfp-EagleMTBPark-UpperSturtfp-Priory,0,,0,,
1225798987,1,11,29/10/2008 0:00,1068612946,39.6,1899-12-30 01:45:00,615,1899-12-30 00:23:45,1899-12-30 00:11:20,1899-12-30 00:00:00,1899-12-30 00:00:00,160,120,75,100,South Australia,Australia,Priory-OldBelair-Duthy-Parklands-EL.EL-Parklands-Duthy-Belair-Priory,0,,0,,
-2126583695,1,2,30/10/2008 0:00,209699517,19.9,1899-12-30 01:25:55,485,1899-12-30 00:15:00,1899-12-30 00:20:40,1899-12-30 00:23:15,1899-12-30 00:02:15,182,144,,,South Australia,Australia,EagleMTBPark,0,,0,,
-467377698,1,11,30/10/2008 0:00,1068612946,18.6,1899-12-30 00:40:15,80,1899-12-30 00:08:20,1899-12-30 00:00:10,1899-12-30 00:00:00,1899-12-30 00:00:00,145,117,82,104,South Australia,Australia,Priory-OldBelair-Duthy-Parklands-EL,0,,0,,
1808967687,1,7,1/11/2008 0:00,209699517,29.3,1899-12-30 01:41:02,643,1899-12-30 00:01:45,1899-12-30 00:23:40,1899-12-30 00:51:55,1899-12-30 00:23:55,186,170,,,South Australia,Australia,EagleNats. 10th In Vets.,0,,0,,
-1734045944,1,1,2/11/2008 0:00,1068612946,25.3,1899-12-30 01:06:24,475,1899-12-30 00:12:50,1899-12-30 00:04:45,1899-12-30 00:00:15,1899-12-30 00:00:00,167,116,71,112,South Australia,Australia,Priory-SturtValley-Longwood-Stock-AldgateValley-Cricklewood-Heather-Priory,0,,0,,
-1639907436,1,11,3/11/2008 0:00,1068612946,39.3,1899-12-30 01:52:35,566,1899-12-30 00:11:15,1899-12-30 00:00:55,1899-12-30 00:00:00,1899-12-30 00:00:00,152,112,70,109,South Australia,Australia,Priory-OldBelair-Duthy-Parklands-EL.EL-Parklands-Duthy-Belair-Priory,0,,0,,
1225798017,2,1,4/11/2008 0:00,31,,1899-12-30 03:00:00,0,1899-12-30 01:13:40,1899-12-30 01:16:50,1899-12-30 00:00:22,1899-12-30 00:00:00,,139,0,0,South Australia,Australia,priory-upper sturt rd-fmc.fmc-south rd-daws rd-goodwood rd-cross rd-mobil unley.mobil unley-cross rd-anzac-west beach-henley-west beach-glenelg-seacliff-flinders-sheps-blackwood-belair np-priory.,0,,0,,
940303621,1,1,4/11/2008 0:00,1068612946,77.4,1899-12-30 02:57:50,611,1899-12-30 00:28:35,1899-12-30 00:00:35,1899-12-30 00:00:00,1899-12-30 00:00:00,147,114,79,102,South Australia,Australia,Priory-OldBelair-Duthy-Parklands-EL.EL-Parklands-Duthy-Cross-Anzac-HenleyBeach-Glenelg-Seacliff-FlindersBikePath-BelairPark-Priory,0,,0,,
1226198978,1,11,5/11/2008 0:00,1068612946,18.1,1899-12-30 00:38:13,70,1899-12-30 00:02:30,1899-12-30 00:00:00,1899-12-30 00:00:00,1899-12-30 00:00:00,139,108,79,100,South Australia,Australia,Priory-James-Duthy-Parklands-EL,0,,0,,
-1961602789,1,1,6/11/2008 0:00,1068612946,54.4,1899-12-30 02:16:50,803,1899-12-30 00:32:20,1899-12-30 00:12:30,1899-12-30 00:00:00,1899-12-30 00:00:00,162,118,75,139,South Australia,Australia,Priory-OldBelair-Duthy-Parklands-EL.EL-Parklands-Duthy-Belair(part)-Cross-OldFreeway-UpperSturt-Priory,0,,0,,
1172678849,1,11,7/11/2008 0:00,1068612946,18.6,1899-12-30 00:39:05,80,1899-12-30 00:09:35,1899-12-30 00:01:05,1899-12-30 00:00:00,1899-12-30 00:00:00,153,119,79,98,South Australia,Australia,Priory-OldBelair-Duthy-Parklands-EL,0,,0,,
-902033426,1,1,9/11/2008 0:00,1068612946,93.2,1899-12-30 03:25:30,1440,1899-12-30 00:44:55,1899-12-30 01:10:00,1899-12-30 00:29:35,1899-12-30 00:06:55,182,143,84,160,South Australia,Australia,Priory-OldBelair-Fullarton-Greenhill-Balhannah-Junction-BaldHills-Flaxley-Echunga-AldgateValley-Stirling-SturtValley-Priory,0,,0,,
1227001309,1,11,10/11/2008 0:00,1068612946,18.4,1899-12-30 00:42:14,75,1899-12-30 00:04:15,1899-12-30 00:00:10,1899-12-30 00:00:00,1899-12-30 00:00:00,146,109,86,98,South Australia,Australia,Priory-OldBelair-Duthy-Parklands-EL,0,,0,,
